#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2022 03 05 15 00 999 99.0 99.0  2.47  8.70  7.00 283 9999.0   8.6  11.0 999.0 99.0 99.00
2022 03 05 15 30 999 99.0 99.0  2.43 10.00  7.26 284 9999.0   8.4  11.0 999.0 99.0 99.00
2022 03 05 16 00 999 99.0 99.0  2.36 10.00  6.88 282 9999.0   8.5  11.1 999.0 99.0 99.00
2022 03 05 16 30 999 99.0 99.0  2.28 11.11  6.96 285 9999.0   8.4  11.2 999.0 99.0 99.00
2022 03 05 17 00 999 99.0 99.0  2.31 10.53  7.05 285 9999.0   8.8  11.2 999.0 99.0 99.00
2022 03 05 17 30 999 99.0 99.0  2.19 11.11  6.93 284 9999.0   9.2  11.3 999.0 99.0 99.00
2022 03 05 18 00 999 99.0 99.0  2.25 10.53  6.89 287 9999.0   9.2  11.2 999.0 99.0 99.00
2022 03 05 18 30 999 99.0 99.0  2.13 10.00  6.51 286 9999.0   9.3  11.2 999.0 99.0 99.00
2022 03 05 19 00 999 99.0 99.0  2.18  9.52  6.79 285 9999.0   9.5  11.1 999.0 99.0 99.00
2022 03 05 19 30 999 99.0 99.0  1.98 10.53  6.62 286 9999.0   9.7  11.1 999.0 99.0 99.00
2022 03 05 20 00 999 99.0 99.0  2.04 11.11  6.76 284 9999.0   9.9  11.1 999.0 99.0 99.00
2022 03 05 20 30 999 99.0 99.0  2.02 11.11  6.81 285 9999.0  10.1  10.6 999.0 99.0 99.00
2022 03 05 21 00 999 99.0 99.0  2.15 10.00  7.08 289 9999.0  10.3  10.6 999.0 99.0 99.00
2022 03 05 21 30 999 99.0 99.0  2.05 10.00  7.11 285 9999.0  10.5  10.7 999.0 99.0 99.00
2022 03 05 22 00 999 99.0 99.0  1.96 11.11  7.05 284 9999.0  10.7  10.8 999.0 99.0 99.00
2022 03 05 22 30 999 99.0 99.0  2.07 11.11  7.13 286 9999.0  10.9  10.7 999.0 99.0 99.00
2022 03 05 23 00 999 99.0 99.0  2.05 11.11  6.94 288 9999.0  10.5  10.7 999.0 99.0 99.00
2022 03 05 23 30 999 99.0 99.0  2.07 10.53  6.81 286 9999.0  10.9  10.7 999.0 99.0 99.00
2022 03 06 00 00 999 99.0 99.0  2.11 11.11  6.79 280 9999.0  10.5  10.7 999.0 99.0 99.00
2022 03 06 00 30 999 99.0 99.0  2.17 10.53  6.76 283 9999.0  10.6  10.6 999.0 99.0 99.00
2022 03 06 01 00 999 99.0 99.0  2.25 10.53  7.16 282 9999.0  10.5  10.6 999.0 99.0 99.00
2022 03 06 01 30 999 99.0 99.0  2.27 11.11  7.12 282 9999.0  10.4  10.6 999.0 99.0 99.00
2022 03 06 02 00 999 99.0 99.0  2.21 10.53  7.03 285 9999.0  10.0  10.6 999.0 99.0 99.00
2022 03 06 02 30 999 99.0 99.0  2.39 11.11  7.34 287 9999.0  10.0  11.3 999.0 99.0 99.00
2022 03 06 03 00 999 99.0 99.0  2.40 10.00  7.31 286 9999.0  10.0  11.2 999.0 99.0 99.00
2022 03 06 03 30 999 99.0 99.0  2.45 10.00  7.51 285 9999.0   9.9  11.2 999.0 99.0 99.00
2022 03 06 04 00 999 99.0 99.0  2.31 10.00  7.53 287 9999.0   9.9  11.1 999.0 99.0 99.00
2022 03 06 04 30 999 99.0 99.0  2.23 10.53  7.57 287 9999.0   9.7  11.1 999.0 99.0 99.00
2022 03 06 05 00 999 99.0 99.0  2.39 10.53  7.94 283 9999.0   9.8  11.2 999.0 99.0 99.00
2022 03 06 05 30 999 99.0 99.0  2.13  9.52  7.52 286 9999.0   9.9  11.3 999.0 99.0 99.00
2022 03 06 06 00 999 99.0 99.0  2.22 10.53  7.38 284 9999.0   9.8  11.2 999.0 99.0 99.00
2022 03 06 06 30 999 99.0 99.0  2.19  9.52  7.50 290 9999.0   9.8  11.2 999.0 99.0 99.00
2022 03 06 07 00 999 99.0 99.0  2.20 10.53  7.32 286 9999.0   9.7  11.2 999.0 99.0 99.00
2022 03 06 07 30 999 99.0 99.0  2.18 15.38  7.67 269 9999.0   9.8  11.1 999.0 99.0 99.00
2022 03 06 08 00 999 99.0 99.0  2.19 10.00  7.73 286 9999.0   9.8  11.1 999.0 99.0 99.00
2022 03 06 08 30 999 99.0 99.0  2.11 15.38  7.75 269 9999.0   9.8  11.0 999.0 99.0 99.00
2022 03 06 09 00 999 99.0 99.0  2.05 15.38  7.40 273 9999.0   9.8  11.0 999.0 99.0 99.00
2022 03 06 09 30 999 99.0 99.0  2.17 10.53  7.84 284 9999.0   9.7  10.9 999.0 99.0 99.00
2022 03 06 10 00 999 99.0 99.0  2.10 15.38  7.79 275 9999.0   9.7  10.9 999.0 99.0 99.00
2022 03 06 12 00 999 99.0 99.0  2.15 16.67  8.13 280 9999.0   9.5  10.8 999.0 99.0 99.00
2022 03 06 12 30 999 99.0 99.0  2.39 15.38  8.84 272 9999.0   9.5  10.7 999.0 99.0 99.00
2022 03 06 13 00 999 99.0 99.0  2.13 15.38  8.45 270 9999.0   9.4  10.7 999.0 99.0 99.00
2022 03 06 13 30 999 99.0 99.0  2.06 15.38  7.86 269 9999.0   9.4  10.7 999.0 99.0 99.00
2022 03 06 14 00 999 99.0 99.0  2.01 14.29  7.76 276 9999.0   9.2  10.7 999.0 99.0 99.00
2022 03 06 14 30 999 99.0 99.0  2.11 15.38  8.38 272 9999.0   9.3  10.9 999.0 99.0 99.00
2022 03 06 15 00 999 99.0 99.0  2.23 15.38  8.97 272 9999.0   9.6  11.0 999.0 99.0 99.00
2022 03 06 15 30 999 99.0 99.0  2.08 15.38  8.37 274 9999.0   9.5  10.9 999.0 99.0 99.00
2022 03 06 16 00 999 99.0 99.0  2.10 15.38  8.44 272 9999.0   9.8  11.0 999.0 99.0 99.00
2022 03 06 16 30 999 99.0 99.0  2.10 15.38  8.72 274 9999.0  10.1  11.2 999.0 99.0 99.00
2022 03 06 17 00 999 99.0 99.0  2.09 15.38  8.43 276 9999.0  10.2  11.3 999.0 99.0 99.00
2022 03 06 17 30 999 99.0 99.0  2.25 14.29  9.08 274 9999.0   9.7  11.4 999.0 99.0 99.00
2022 03 06 18 00 999 99.0 99.0  2.13 15.38  8.84 278 9999.0   9.9  11.6 999.0 99.0 99.00
2022 03 06 18 30 999 99.0 99.0  1.99 15.38  8.24 276 9999.0   9.9  11.7 999.0 99.0 99.00
2022 03 06 19 00 999 99.0 99.0  1.90 15.38  7.79 273 9999.0  10.4  11.7 999.0 99.0 99.00
2022 03 06 19 30 999 99.0 99.0  2.07 15.38  7.88 277 9999.0  10.5  11.7 999.0 99.0 99.00
2022 03 06 20 00 999 99.0 99.0  1.91 14.29  7.23 273 9999.0  10.5  11.7 999.0 99.0 99.00
2022 03 06 20 30 999 99.0 99.0  1.97 14.29  7.13 272 9999.0  10.5  11.6 999.0 99.0 99.00
2022 03 06 21 00 999 99.0 99.0  2.07 14.29  7.50 273 9999.0  10.4  11.6 999.0 99.0 99.00
2022 03 06 21 30 999 99.0 99.0  1.98 15.38  7.54 269 9999.0  10.4  11.6 999.0 99.0 99.00
2022 03 06 22 00 999 99.0 99.0  1.90 14.29  7.37 273 9999.0  10.5  11.5 999.0 99.0 99.00
2022 03 06 22 30 999 99.0 99.0  1.88 15.38  7.34 272 9999.0  10.3  11.5 999.0 99.0 99.00
2022 03 06 23 00 999 99.0 99.0  1.88 15.38  7.90 272 9999.0  10.4  11.6 999.0 99.0 99.00
2022 03 06 23 30 999 99.0 99.0  1.86 14.29  8.06 272 9999.0  10.4  11.6 999.0 99.0 99.00
2022 03 07 00 00 999 99.0 99.0  1.77 14.29  7.65 276 9999.0  10.5  11.5 999.0 99.0 99.00
2022 03 07 00 30 999 99.0 99.0  1.66 15.38  7.38 275 9999.0  10.5  11.5 999.0 99.0 99.00
2022 03 07 01 00 999 99.0 99.0  1.68 15.38  7.51 276 9999.0  10.4  11.5 999.0 99.0 99.00
2022 03 07 01 30 999 99.0 99.0  1.60 15.38  7.61 278 9999.0  10.1  11.4 999.0 99.0 99.00
2022 03 07 02 00 999 99.0 99.0  1.50 15.38  7.11 272 9999.0   9.8  11.4 999.0 99.0 99.00
2022 03 07 02 30 999 99.0 99.0  1.48 14.29  7.07 271 9999.0   9.8  11.4 999.0 99.0 99.00
2022 03 07 03 00 999 99.0 99.0  1.43 15.38  7.14 279 9999.0   9.8  11.2 999.0 99.0 99.00
2022 03 07 03 30 999 99.0 99.0  1.44 15.38  7.02 279 9999.0   9.8  11.4 999.0 99.0 99.00
2022 03 07 04 00 999 99.0 99.0  1.55 15.38  7.54 276 9999.0   9.7  11.4 999.0 99.0 99.00
2022 03 07 04 30 999 99.0 99.0  1.59 15.38  7.50 271 9999.0   9.7  11.4 999.0 99.0 99.00
2022 03 07 05 00 999 99.0 99.0  1.70 15.38  8.28 272 9999.0   9.7  11.3 999.0 99.0 99.00
2022 03 07 05 30 999 99.0 99.0  1.50 15.38  7.00 275 9999.0   9.6  11.4 999.0 99.0 99.00
2022 03 07 06 00 999 99.0 99.0  1.55 15.38  7.89 277 9999.0   9.5  11.3 999.0 99.0 99.00
2022 03 07 06 30 999 99.0 99.0  1.45 15.38  7.41 276 9999.0   9.3  11.3 999.0 99.0 99.00
2022 03 07 07 00 999 99.0 99.0  1.47 15.38  7.56 274 9999.0   9.3  11.2 999.0 99.0 99.00
2022 03 07 07 30 999 99.0 99.0  1.37 15.38  7.59 276 9999.0   9.3  11.2 999.0 99.0 99.00
2022 03 07 08 00 999 99.0 99.0  1.38 15.38  7.49 274 9999.0   9.2  11.2 999.0 99.0 99.00
2022 03 07 08 30 999 99.0 99.0  1.44 15.38  7.56 269 9999.0   8.9  11.2 999.0 99.0 99.00
2022 03 07 09 00 999 99.0 99.0  1.50 14.29  8.14 275 9999.0 999.0  11.1 999.0 99.0 99.00
2022 03 07 09 30 999 99.0 99.0  1.31 14.29  7.54 270 9999.0   8.9  11.0 999.0 99.0 99.00
2022 03 07 10 00 999 99.0 99.0  1.26 14.29  7.26 274 9999.0   8.9  11.0 999.0 99.0 99.00
2022 03 07 10 30 999 99.0 99.0  1.39 15.38  8.05 269 9999.0   8.6  10.9 999.0 99.0 99.00
2022 03 07 11 00 999 99.0 99.0  1.25 14.29  7.46 273 9999.0   8.5  10.9 999.0 99.0 99.00
2022 03 07 11 30 999 99.0 99.0  1.33 14.29  7.70 277 9999.0   8.5  10.8 999.0 99.0 99.00
2022 03 07 12 00 999 99.0 99.0  1.33 14.29  7.73 274 9999.0   8.3  10.8 999.0 99.0 99.00
2022 03 07 12 30 999 99.0 99.0  1.32 14.29  7.73 277 9999.0   8.5  10.7 999.0 99.0 99.00
2022 03 07 13 00 999 99.0 99.0  1.33 14.29  7.39 276 9999.0   8.4  10.7 999.0 99.0 99.00
2022 03 07 13 30 999 99.0 99.0  1.33 14.29  7.84 274 9999.0   8.7  10.5 999.0 99.0 99.00
2022 03 07 14 00 999 99.0 99.0  1.28 14.29  7.46 271 9999.0   8.5  10.4 999.0 99.0 99.00
2022 03 07 14 30 999 99.0 99.0  1.41 14.29  7.88 273 9999.0   8.6  11.0 999.0 99.0 99.00
2022 03 07 15 00 999 99.0 99.0  1.30 12.50  7.05 283 9999.0   9.2  11.0 999.0 99.0 99.00
2022 03 07 15 30 999 99.0 99.0  1.28 14.29  7.35 276 9999.0  10.0  11.0 999.0 99.0 99.00
2022 03 07 16 00 999 99.0 99.0  1.28 14.29  7.78 271 9999.0  11.5  11.1 999.0 99.0 99.00
2022 03 07 17 00 999 99.0 99.0  1.20 14.29  7.39 274 9999.0  12.3  11.2 999.0 99.0 99.00
2022 03 07 17 30 999 99.0 99.0  1.23 14.29  7.30 273 9999.0  13.8  11.3 999.0 99.0 99.00
2022 03 07 18 00 999 99.0 99.0  1.19 14.29  7.07 278 9999.0  13.7  11.4 999.0 99.0 99.00
2022 03 07 18 30 999 99.0 99.0  1.13 13.33  6.72 278 9999.0  13.4  11.9 999.0 99.0 99.00
2022 03 07 19 00 999 99.0 99.0  1.14 14.29  6.54 274 9999.0  14.6  12.2 999.0 99.0 99.00
2022 03 07 19 30 999 99.0 99.0  1.14 14.29  6.82 271 9999.0  15.2  12.3 999.0 99.0 99.00
2022 03 07 20 00 999 99.0 99.0  1.21 13.33  7.27 278 9999.0  13.5  12.7 999.0 99.0 99.00
2022 03 07 20 30 999 99.0 99.0  1.22 14.29  7.17 271 9999.0  13.2  12.6 999.0 99.0 99.00
2022 03 07 21 00 999 99.0 99.0  1.18  8.70  6.57 289 9999.0  13.5  12.5 999.0 99.0 99.00
2022 03 07 21 30 999 99.0 99.0  1.10 14.29  6.20 262 9999.0  13.3  12.8 999.0 99.0 99.00
2022 03 07 22 00 999 99.0 99.0  1.09 14.29  6.35 274 9999.0  12.1  12.8 999.0 99.0 99.00
2022 03 07 22 30 999 99.0 99.0  1.06 14.29  5.68 272 9999.0  12.7  12.5 999.0 99.0 99.00
2022 03 07 23 00 999 99.0 99.0  1.03 14.29  5.44 270 9999.0  12.6  12.2 999.0 99.0 99.00
2022 03 07 23 30 999 99.0 99.0  1.08 13.33  5.73 276 9999.0  12.1  12.3 999.0 99.0 99.00
2022 03 08 00 00 999 99.0 99.0  1.12 14.29  5.68 268 9999.0  12.7  12.3 999.0 99.0 99.00
2022 03 08 00 30 999 99.0 99.0  1.13 14.29  5.45 271 9999.0  13.5  12.3 999.0 99.0 99.00
2022 03 08 01 00 999 99.0 99.0  1.08 14.29  4.94 274 9999.0  13.5  12.0 999.0 99.0 99.00
2022 03 08 01 30 999 99.0 99.0  1.11 14.29  4.78 273 9999.0  12.3  11.9 999.0 99.0 99.00
2022 03 08 02 00 999 99.0 99.0  1.10 13.33  4.59 276 9999.0  11.6  11.9 999.0 99.0 99.00
2022 03 08 02 30 999 99.0 99.0  1.12 13.33  4.60 277 9999.0  11.2  11.8 999.0 99.0 99.00
2022 03 08 03 00 999 99.0 99.0  1.12 14.29  5.20 269 9999.0  11.3  11.8 999.0 99.0 99.00
2022 03 08 03 30 999 99.0 99.0  0.99 14.29  4.76 266 9999.0  11.2  11.7 999.0 99.0 99.00
2022 03 08 04 00 999 99.0 99.0  1.04 13.33  5.12 274 9999.0  11.2  11.4 999.0 99.0 99.00
2022 03 08 04 30 999 99.0 99.0  0.99 13.33  5.03 283 9999.0  10.9  11.4 999.0 99.0 99.00
2022 03 08 05 00 999 99.0 99.0  0.97 13.33  5.49 278 9999.0  11.3  11.5 999.0 99.0 99.00
2022 03 08 05 30 999 99.0 99.0  0.99 13.33  5.76 274 9999.0  11.2  11.4 999.0 99.0 99.00
2022 03 08 06 00 999 99.0 99.0  0.89 13.33  5.54 273 9999.0  10.8  11.4 999.0 99.0 99.00
2022 03 08 06 30 999 99.0 99.0  0.83 14.29  5.93 270 9999.0  10.6  11.7 999.0 99.0 99.00
2022 03 08 07 00 999 99.0 99.0  0.81 13.33  5.81 274 9999.0  10.6  11.6 999.0 99.0 99.00
2022 03 08 07 30 999 99.0 99.0  0.88 14.29  6.52 261 9999.0  10.9  11.4 999.0 99.0 99.00
2022 03 08 08 00 999 99.0 99.0  0.88 14.29  6.80 259 9999.0  11.0  11.4 999.0 99.0 99.00
2022 03 08 08 30 999 99.0 99.0  0.90 13.33  6.80 275 9999.0  10.7  11.3 999.0 99.0 99.00
2022 03 08 09 00 999 99.0 99.0  0.84 13.33  6.24 263 9999.0  10.3  11.2 999.0 99.0 99.00
2022 03 08 09 30 999 99.0 99.0  0.84 13.33  6.43 279 9999.0  10.1  11.1 999.0 99.0 99.00
2022 03 08 10 00 999 99.0 99.0  0.80 13.33  6.24 270 9999.0  10.0  11.0 999.0 99.0 99.00
2022 03 08 10 30 999 99.0 99.0  0.89 13.33  6.87 271 9999.0  10.3  11.1 999.0 99.0 99.00
2022 03 08 11 00 999 99.0 99.0  0.88 13.33  6.48 269 9999.0  10.2  11.0 999.0 99.0 99.00
2022 03 08 11 30 999 99.0 99.0  0.89 13.33  6.43 264 9999.0  10.2  11.2 999.0 99.0 99.00
2022 03 08 12 00 999 99.0 99.0  0.84 13.33  6.14 274 9999.0  10.0  11.3 999.0 99.0 99.00
2022 03 08 12 30 999 99.0 99.0  0.90 13.33  6.24 268 9999.0   9.9  11.0 999.0 99.0 99.00
2022 03 08 13 00 999 99.0 99.0  0.90 13.33  6.47 271 9999.0   9.7  11.1 999.0 99.0 99.00
2022 03 08 13 30 999 99.0 99.0  0.87 13.33  6.08 265 9999.0   9.7  11.2 999.0 99.0 99.00
2022 03 08 14 00 999 99.0 99.0  0.87 14.29  5.76 266 9999.0   9.6  11.2 999.0 99.0 99.00
2022 03 08 14 30 999 99.0 99.0  0.91 13.33  6.15 271 9999.0   9.8  11.2 999.0 99.0 99.00
2022 03 08 15 00 999 99.0 99.0  0.91 13.33  6.10 266 9999.0  10.0  11.2 999.0 99.0 99.00
2022 03 08 15 30 999 99.0 99.0  0.98 13.33  6.18 259 9999.0  10.6  11.2 999.0 99.0 99.00
2022 03 08 16 00 999 99.0 99.0  1.07 13.33  6.26 269 9999.0 999.0  11.2 999.0 99.0 99.00
2022 03 08 16 30 999 99.0 99.0  0.97 13.33  6.11 262 9999.0 999.0  11.3 999.0 99.0 99.00
2022 03 08 17 00 999 99.0 99.0  0.97 13.33  6.02 266 9999.0 999.0  11.4 999.0 99.0 99.00
2022 03 08 17 30 999 99.0 99.0  0.97 13.33  6.01 273 9999.0  11.8  11.4 999.0 99.0 99.00
2022 03 08 18 00 999 99.0 99.0  1.00 14.29  6.04 264 9999.0  12.1  11.5 999.0 99.0 99.00
2022 03 08 18 30 999 99.0 99.0  1.01 13.33  6.31 269 9999.0  12.3  11.8 999.0 99.0 99.00
2022 03 08 19 00 999 99.0 99.0  0.96 13.33  5.75 267 9999.0  12.5  12.4 999.0 99.0 99.00
2022 03 08 19 30 999 99.0 99.0  1.02 12.50  6.03 273 9999.0  12.5  12.5 999.0 99.0 99.00
2022 03 08 20 00 999 99.0 99.0  0.91 12.50  5.85 272 9999.0  12.6  12.6 999.0 99.0 99.00
2022 03 08 20 30 999 99.0 99.0  0.95 13.33  6.10 276 9999.0  12.9  12.6 999.0 99.0 99.00
2022 03 08 21 00 999 99.0 99.0  0.85 13.33  5.86 273 9999.0  12.6  12.7 999.0 99.0 99.00
2022 03 08 21 30 999 99.0 99.0  0.80 13.33  5.54 271 9999.0  12.4  12.7 999.0 99.0 99.00
2022 03 08 22 00 999 99.0 99.0  0.89 13.33  5.66 268 9999.0  12.5  12.8 999.0 99.0 99.00
2022 03 08 22 30 999 99.0 99.0  0.85 12.50  5.43 268 9999.0  12.7  13.2 999.0 99.0 99.00
2022 03 08 23 00 999 99.0 99.0  0.80 13.33  5.52 272 9999.0  12.7  12.6 999.0 99.0 99.00
2022 03 09 00 00 999 99.0 99.0  0.78 13.33  5.37 265 9999.0  13.2  12.4 999.0 99.0 99.00
2022 03 09 00 30 999 99.0 99.0  0.89 13.33  5.05 260 9999.0  13.2  12.6 999.0 99.0 99.00
2022 03 09 01 00 999 99.0 99.0  0.98 13.33  4.21 263 9999.0  13.2  12.4 999.0 99.0 99.00
2022 03 09 01 30 999 99.0 99.0  1.02 13.33  4.20 267 9999.0  12.6  12.1 999.0 99.0 99.00
2022 03 09 02 00 999 99.0 99.0  1.02 13.33  4.21 272 9999.0  12.1  11.7 999.0 99.0 99.00
2022 03 09 02 30 999 99.0 99.0  0.95 13.33  4.21 270 9999.0  11.9  11.8 999.0 99.0 99.00
2022 03 09 03 00 999 99.0 99.0  1.01 12.50  4.66 269 9999.0  12.1  11.6 999.0 99.0 99.00
2022 03 09 03 30 999 99.0 99.0  1.13 12.50  4.74 269 9999.0  12.0  11.4 999.0 99.0 99.00
2022 03 09 04 00 999 99.0 99.0  1.17 13.33  4.87 268 9999.0  11.7  11.5 999.0 99.0 99.00
2022 03 09 04 30 999 99.0 99.0  1.24  7.41  4.86 288 9999.0  11.6  11.5 999.0 99.0 99.00
2022 03 09 05 00 999 99.0 99.0  1.33  7.69  5.35 291 9999.0  11.5  11.7 999.0 99.0 99.00
2022 03 09 05 30 999 99.0 99.0  1.35  7.69  5.42 291 9999.0  11.3  11.6 999.0 99.0 99.00
2022 03 09 06 00 999 99.0 99.0  1.26  7.41  5.25 286 9999.0  11.2  11.6 999.0 99.0 99.00
2022 03 09 06 30 999 99.0 99.0  1.27  7.69  5.30 288 9999.0  11.1  11.5 999.0 99.0 99.00
2022 03 09 07 00 999 99.0 99.0  1.25  7.14  5.09 289 9999.0  11.1  11.5 999.0 99.0 99.00
2022 03 09 07 30 999 99.0 99.0  1.21  7.69  5.32 290 9999.0  11.0  11.5 999.0 99.0 99.00
2022 03 09 08 00 999 99.0 99.0  1.28  7.41  5.47 288 9999.0  10.8  11.5 999.0 99.0 99.00
2022 03 09 08 30 999 99.0 99.0  1.40  7.41  5.74 287 9999.0  10.8  11.5 999.0 99.0 99.00
2022 03 09 09 00 999 99.0 99.0  1.45  8.33  5.90 290 9999.0  10.7  11.5 999.0 99.0 99.00
2022 03 09 09 30 999 99.0 99.0  1.42  8.33  5.76 289 9999.0  10.6  11.4 999.0 99.0 99.00
2022 03 09 10 00 999 99.0 99.0  1.48  8.33  6.10 291 9999.0  10.5  11.4 999.0 99.0 99.00
2022 03 09 10 30 999 99.0 99.0  1.34  8.70  5.90 291 9999.0  10.4  11.4 999.0 99.0 99.00
2022 03 09 11 00 999 99.0 99.0  1.36  8.00  5.77 294 9999.0  10.2  11.4 999.0 99.0 99.00
2022 03 09 11 30 999 99.0 99.0  1.34  7.69  5.72 290 9999.0  10.4  11.4 999.0 99.0 99.00
2022 03 09 13 30 999 99.0 99.0  1.42  8.00  5.12 291 9999.0  10.5  11.2 999.0 99.0 99.00
2022 03 09 14 00 999 99.0 99.0  1.36  8.33  5.07 289 9999.0  10.5  11.2 999.0 99.0 99.00
2022 03 09 14 30 999 99.0 99.0  1.40  6.25  4.95 284 9999.0  10.5  11.3 999.0 99.0 99.00
2022 03 09 15 00 999 99.0 99.0  1.41  8.33  5.08 286 9999.0  10.6  11.4 999.0 99.0 99.00
2022 03 09 15 30 999 99.0 99.0  1.44  5.88  5.26 282 9999.0  10.7  11.4 999.0 99.0 99.00
2022 03 09 16 00 999 99.0 99.0  1.36  8.33  5.37 284 9999.0  10.9  11.5 999.0 99.0 99.00
2022 03 09 16 30 999 99.0 99.0  1.39  7.69  5.68 282 9999.0  11.1  11.7 999.0 99.0 99.00
2022 03 09 17 00 999 99.0 99.0  1.38  6.67  5.64 283 9999.0  11.3  11.7 999.0 99.0 99.00
2022 03 09 17 30 999 99.0 99.0  1.47  7.69  5.71 283 9999.0  11.1  11.6 999.0 99.0 99.00
2022 03 09 18 00 999 99.0 99.0  1.52  6.67  5.45 283 9999.0  11.1  11.4 999.0 99.0 99.00
2022 03 09 18 30 999 99.0 99.0  1.64  5.00  5.51 286 9999.0  11.1  11.4 999.0 99.0 99.00
2022 03 09 19 00 999 99.0 99.0  1.71  7.14  5.37 287 9999.0  11.2  11.5 999.0 99.0 99.00
2022 03 09 19 30 999 99.0 99.0  1.67  5.71  5.22 290 9999.0  11.4  11.5 999.0 99.0 99.00
2022 03 09 20 00 999 99.0 99.0  1.73  5.56  5.24 294 9999.0  11.4  11.6 999.0 99.0 99.00
2022 03 09 20 30 999 99.0 99.0  1.75  6.25  5.20 292 9999.0  11.5  11.6 999.0 99.0 99.00
2022 03 09 21 00 999 99.0 99.0  1.69  6.06  4.97 293 9999.0  11.4  11.6 999.0 99.0 99.00
2022 03 09 21 30 999 99.0 99.0  1.74  5.56  4.93 295 9999.0  11.5  11.6 999.0 99.0 99.00
2022 03 09 22 00 999 99.0 99.0  1.67  6.45  4.86 289 9999.0  11.7  11.6 999.0 99.0 99.00
2022 03 09 22 30 999 99.0 99.0  1.62  4.88  4.70 302 9999.0  11.5  11.6 999.0 99.0 99.00
2022 03 09 23 00 999 99.0 99.0  1.68  4.88  4.71 297 9999.0  11.7  11.6 999.0 99.0 99.00
2022 03 09 23 30 999 99.0 99.0  1.76  7.14  4.82 296 9999.0  11.7  11.5 999.0 99.0 99.00
2022 03 10 00 00 999 99.0 99.0  1.89  7.14  4.91 294 9999.0  11.6  11.4 999.0 99.0 99.00
2022 03 10 00 30 999 99.0 99.0  1.95  6.90  5.02 292 9999.0  11.3  11.4 999.0 99.0 99.00
2022 03 10 01 00 999 99.0 99.0  1.92  7.69  4.94 294 9999.0  11.1  11.4 999.0 99.0 99.00
2022 03 10 01 30 999 99.0 99.0  2.03  6.67  5.12 294 9999.0  10.5  11.3 999.0 99.0 99.00
2022 03 10 02 00 999 99.0 99.0  1.98  7.69  5.00 293 9999.0  10.1  11.1 999.0 99.0 99.00
2022 03 10 02 30 999 99.0 99.0  2.06  6.25  5.14 297 9999.0  10.0  11.1 999.0 99.0 99.00
2022 03 10 03 00 999 99.0 99.0  2.08  7.41  5.31 294 9999.0  10.0  10.9 999.0 99.0 99.00
2022 03 10 03 30 999 99.0 99.0  2.09  8.00  5.16 290 9999.0  10.0  10.9 999.0 99.0 99.00
2022 03 10 04 00 999 99.0 99.0  2.10  6.67  5.13 296 9999.0   9.9  11.0 999.0 99.0 99.00
2022 03 10 04 30 999 99.0 99.0  1.94  8.00  5.09 294 9999.0   9.9  10.9 999.0 99.0 99.00
2022 03 10 05 00 999 99.0 99.0  1.93 16.67  5.26 281 9999.0  10.0  10.9 999.0 99.0 99.00
2022 03 10 05 30 999 99.0 99.0  1.93  7.69  5.29 289 9999.0  10.0  10.8 999.0 99.0 99.00
2022 03 10 06 00 999 99.0 99.0  1.92  7.69  5.70 294 9999.0  10.0  10.7 999.0 99.0 99.00
2022 03 10 06 30 999 99.0 99.0  1.94 16.67  5.46 279 9999.0  10.0  10.7 999.0 99.0 99.00
2022 03 10 07 00 999 99.0 99.0  1.91  8.00  5.17 295 9999.0   9.8  10.7 999.0 99.0 99.00
2022 03 10 07 30 999 99.0 99.0  2.13  7.69  5.46 296 9999.0   9.8  10.6 999.0 99.0 99.00
2022 03 10 08 00 999 99.0 99.0  2.09  8.00  5.60 296 9999.0   9.7  10.5 999.0 99.0 99.00
2022 03 10 08 30 999 99.0 99.0  2.18  8.00  5.63 293 9999.0   9.8  10.5 999.0 99.0 99.00
2022 03 10 09 00 999 99.0 99.0  2.07  8.33  5.56 294 9999.0   9.9  10.4 999.0 99.0 99.00
2022 03 10 09 30 999 99.0 99.0  2.05  8.00  5.72 291 9999.0   9.7  10.3 999.0 99.0 99.00
2022 03 10 10 00 999 99.0 99.0  1.94  5.88  5.41 293 9999.0   9.7  10.3 999.0 99.0 99.00
2022 03 10 10 30 999 99.0 99.0  1.90  8.00  5.58 292 9999.0   9.6  10.3 999.0 99.0 99.00
2022 03 10 11 00 999 99.0 99.0  1.88  8.00  5.46 293 9999.0   9.6  10.2 999.0 99.0 99.00
2022 03 10 11 30 999 99.0 99.0  1.82  7.69  5.58 290 9999.0   9.5  10.2 999.0 99.0 99.00
2022 03 10 12 00 999 99.0 99.0  1.77  8.33  5.38 291 9999.0   9.5  10.2 999.0 99.0 99.00
2022 03 10 12 30 999 99.0 99.0  1.57  8.00  5.19 293 9999.0   9.6  10.1 999.0 99.0 99.00
2022 03 10 13 00 999 99.0 99.0  1.55 15.38  5.30 279 9999.0   9.6  10.5 999.0 99.0 99.00
2022 03 10 13 30 999 99.0 99.0  1.53 15.38  5.44 276 9999.0   9.9  10.5 999.0 99.0 99.00
2022 03 10 14 00 999 99.0 99.0  1.42 15.38  5.41 266 9999.0 999.0  10.4 999.0 99.0 99.00
